,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred,away_back_to_back,home_back_to_back,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp,elo_diff,favorite_is_home,is_upset,away_streak,away_last_5_win_pct,away_last_10_win_pct,away_last_15_win_pct,home_streak,home_last_5_win_pct,home_last_10_win_pct,home_last_15_win_pct,away_vs_home_win_pct,a_eFGp_10,h_eFGp_10,a_TOVp_10,h_TOVp_10,a_ORBp_10,h_ORBp_10,a_FTr_10,h_FTr_10,eFGp_diff,eFGp_roll_diff,FTr_diff,FTr_roll_diff,ORBp_diff,ORBp_roll_diff,TOVp_diff,TOVp_roll_diff,elo_diff_back_to_back,streak_vs_opp_streak,momentum_factor
778,181902020783,1819,2019-02-02,DEN,107,MIN,106,0,1611.2084381067762,1615.5003427168697,1527.8102387034698,1523.5183340933766,1,False,False,0.578177727784027,0.1799775028121484,0.2542,0.0970030671445992,0.4843581445523193,0.2297734627831715,0.2807,0.1102187286397812,-83.39819940330631,0,0,1,1.0,0.8,0.7333333333333333,1,0.6,0.5,0.5333333333333333,1.0,0.5357961261347086,0.5065141917354421,0.11310423541202459,0.10330929299952689,0.28407,0.256,0.17919472948656964,0.22762791172428004,-0.09381958323170769,-0.029281934399266518,0.049795959971023124,0.0484331822377104,0.026500000000000024,-0.028069999999999984,0.013215661495181996,-0.009794942412497704,-0.0,0,-0.4
777,181902020784,1819,2019-02-02,ATL,118,PHO,112,0,1379.1237350707718,1387.1133790716929,1288.093209520954,1280.103565520033,1,True,False,0.5478841870824054,0.2037861915367483,0.2864,0.1461838325810422,0.4970930232558139,0.2325581395348837,0.1977,0.1284521515735388,-91.03052554981787,0,0,-1,0.4,0.4,0.3333333333333333,-1,0.0,0.1,0.13333333333333333,0.5,0.5250065780853006,0.5213239995765147,0.1552758851167558,0.12572660343714878,0.30265,0.23220999999999997,0.1827533073340578,0.19647580503902354,-0.05079116382659149,-0.0036825785087859497,0.0287719479981354,0.013722497704965725,-0.0887,-0.07044,-0.017731681007503414,-0.02954928167960702,-91.03052554981787,0,-0.4
779,181902020781,1819,2019-02-02,LAL,101,GSW,115,1,1488.194447189868,1484.9744802373064,1683.1801104216863,1686.400077374248,1,False,False,0.5180327868852459,0.1978142076502732,0.26,0.1375746594188309,0.5941872981700753,0.1819160387513455,0.2486,0.103483354965447,194.9856632318183,1,0,1,0.4,0.4,0.4,-1,0.8,0.9,0.8666666666666667,1.0,0.5259161503325653,0.5483943138121271,0.13127620749117982,0.11868634624413299,0.21989,0.22436999999999996,0.17895482543046368,0.1938702637275132,0.07615451128482942,0.022478163479561775,-0.0158981688989277,0.014915438297049527,-0.011400000000000021,0.004479999999999956,-0.0340913044533839,-0.012589861247046835,0.0,-2,0.2
774,181902020782,1819,2019-02-02,NOP,108,SAS,113,1,1524.7040592925523,1521.156619024632,1585.026521495082,1588.5739617630022,1,False,False,0.5245901639344263,0.1836065573770492,0.1997,0.1099152333720235,0.554176072234763,0.1805869074492099,0.2142,0.1161524500907441,60.32246220252978,1,0,-1,0.2,0.3,0.4666666666666667,1,0.8,0.6,0.6666666666666666,0.0,0.5427103466302581,0.5658743107313582,0.11345802842578903,0.11501372771449596,0.23922999999999997,0.18966,0.22419800847823254,0.2001531650329904,0.029585908300336694,0.02316396410110011,-0.0030196499278392908,-0.02404484344524213,0.014500000000000013,-0.049569999999999975,0.006237216718720601,0.001555699288706927,0.0,2,0.8
776,181902020785,1819,2019-02-02,HOU,125,UTA,98,0,1573.4542465244058,1605.1728021581528,1615.552107200244,1583.8335515664971,1,True,True,0.5192731277533039,0.25,0.2088,0.0994694960212201,0.5316091954022989,0.2425287356321839,0.2284,0.1247037181165316,42.09786067583832,1,1,-1,0.6,0.5,0.5333333333333333,1,0.8,0.8,0.8,0.0,0.5469791720254121,0.5300823249507586,0.11971079394118041,0.12439689584662143,0.23745,0.21791999999999997,0.24848864285965533,0.21484924066279146,0.012336067648994975,-0.016896847074653554,-0.007471264367816088,-0.03363940219686387,0.01959999999999998,-0.01953000000000002,0.025234222095311495,0.004686101905441026,0.0,2,0.4000000000000001
784,181902020775,1819,2019-02-02,LAC,111,DET,101,0,1495.5255779602,1508.0803806326908,1450.4151221169027,1437.860319444412,1,False,False,0.5089988751406074,0.2170978627671541,0.2142,0.1139616240856567,0.4941656942823804,0.1855309218203033,0.2274,0.1125365743866756,-45.11045584329736,0,0,-1,0.6,0.4,0.4666666666666667,1,0.4,0.5,0.4,0.5,0.522418038082452,0.4986975171454742,0.12387709648239424,0.12572860489700544,0.22763,0.22709000000000001,0.24566852487032537,0.1860311822652247,-0.01483318085822699,-0.023720520936977796,-0.03156694094685078,-0.059637342605100674,0.01319999999999999,-0.0005399999999999849,-0.0014250496989811068,0.0018515084146111943,-0.0,2,5.551115123125783e-17
785,181902020780,1819,2019-02-02,IND,95,MIA,88,0,1554.3659799737684,1562.7642504951968,1453.8974087678764,1445.499138246448,0,False,True,0.5088888888888888,0.1833333333333333,0.2267,0.109107303877367,0.5275449101796408,0.1461077844311377,0.2206,0.1487044128034499,-100.46857120589198,0,0,-1,0.2,0.5,0.5333333333333333,-1,0.4,0.4,0.4666666666666667,1.0,0.5332512963705522,0.5194511201233387,0.11721414412459583,0.12135282096519942,0.23791999999999996,0.25455,0.18065123077788248,0.16082150135678483,0.018656021290751945,-0.013800176247213525,-0.03722554890219559,-0.019829729421097647,-0.006100000000000022,0.016630000000000034,0.0395971089260829,0.0041386768406035945,100.46857120589198,0,0.2
781,181902020778,1819,2019-02-02,MIL,131,WAS,115,0,1691.363047728,1700.6827775535924,1490.1318023954032,1480.8120725698109,0,False,False,0.5600226500566252,0.1800679501698754,0.1642,0.1186379279116102,0.5502257336343116,0.172686230248307,0.1861,0.1179882552149007,-201.23124533259693,0,0,1,0.8,0.8,0.8,1,0.4,0.6,0.6,0.0,0.5488425169475383,0.5343051601642538,0.11520206545291241,0.12443065350340007,0.18741999999999998,0.20206,0.19555199272718757,0.18425585509966652,-0.009796916422313617,-0.014537356783284494,-0.007381719921568386,-0.011296137627521047,0.021899999999999975,0.014640000000000014,-0.0006496726967094996,0.009228588050487666,-0.0,0,-0.4
780,181902020779,1819,2019-02-02,DAL,111,CLE,98,0,1491.2442544487858,1499.4905585858126,1293.4305030072612,1285.1841988702345,0,False,False,0.5186862967157418,0.1789354473386183,0.2475,0.1048734223389509,0.4988465974625144,0.1926182237600922,0.2002,0.1123140374134629,-197.81375144152457,0,0,-1,0.6,0.4,0.4,1,0.4,0.3,0.2,0.5,0.5150146330992726,0.4957498002753112,0.12617962381432754,0.11134789762932122,0.23598999999999998,0.20824000000000004,0.2421748516987942,0.18365211220145505,-0.019839699253227427,-0.019264832823961464,0.013682776421473891,-0.05852273949733916,-0.04730000000000001,-0.02774999999999994,0.0074406150745119914,-0.01483172618500632,-0.0,2,5.551115123125783e-17
783,181902020776,1819,2019-02-02,CHI,118,CHO,125,1,1303.6452645317224,1301.3366915644335,1481.8847757610718,1484.193348728361,1,False,True,0.4971846846846847,0.1756756756756756,0.2045999999999999,0.1153245432421633,0.5197674418604652,0.1941860465116279,0.2239,0.1195688164526691,178.23951122934932,1,0,1,0.2,0.2,0.13333333333333333,1,0.6,0.6,0.4666666666666667,0.0,0.496909282835501,0.5104552022797718,0.11851426564618076,0.10994785017443882,0.19773999999999997,0.21199999999999997,0.16974061299995533,0.20361229506007533,0.02258275717578051,0.013545919444270804,0.018510370835952306,0.033871682060120006,0.019300000000000095,0.014259999999999995,0.0042442732105058,-0.008566415471741931,-178.23951122934932,0,0.39999999999999997
782,181902020777,1819,2019-02-02,BRK,89,ORL,102,1,1512.371653654863,1500.4140454062456,1418.956217696874,1430.9138259454917,1,False,False,0.5182992465016146,0.2142088266953713,0.2518,0.123720992442988,0.5241492864983535,0.1580680570801317,0.2465,0.1104049978457561,-93.41543595798885,0,1,-1,0.6,0.7,0.7333333333333333,1,0.2,0.3,0.26666666666666666,1.0,0.5432360288666161,0.5024111808691781,0.1331444090867274,0.11958470641295452,0.23576999999999998,0.20473,0.230969623526278,0.17634183224914146,0.005850039996738832,-0.04082484799743802,-0.056140769615239616,-0.054627791277136545,-0.005300000000000027,-0.031039999999999984,-0.0133159945972319,-0.013559702673772878,-0.0,2,-0.19999999999999996
786,181902030787,1819,2019-02-03,MEM,96,NYK,84,0,1379.5372457381272,1391.0218807542035,1275.9855507149996,1264.500915698923,0,False,False,0.4857312722948871,0.1961950059453032,0.2164,0.1334371177582564,0.4882214369846878,0.2096584216725559,0.1694999999999999,0.1167921100441214,-103.55169502312765,0,0,-1,0.2,0.1,0.13333333333333333,-1,0.0,0.0,0.06666666666666667,0.5,0.5029535448298683,0.4804193571802366,0.13273578476002118,0.10967432203837697,0.18633999999999998,0.20246999999999998,0.19376171961748428,0.20466454841153267,0.002490164689800678,-0.02253418764963172,0.013463415727252709,0.010902828794048386,-0.04690000000000011,0.016130000000000005,-0.01664500771413499,-0.023061462721644208,-0.0,0,-0.2
787,181902030788,1819,2019-02-03,OKC,129,BOS,134,1,1615.1979607797257,1610.5582063148845,1617.662609021318,1622.302363486159,1,False,False,0.5495156081808396,0.2217438105489774,0.2356,0.1016815913596281,0.545701849836779,0.1556039173014145,0.2613,0.1212947551085455,2.4646482415923856,1,0,1,1.0,0.8,0.6666666666666666,1,0.8,0.8,0.7333333333333333,0.5,0.5175033576786724,0.5434767303174107,0.11164396889344677,0.11726663224406178,0.24603999999999998,0.21376,0.1990708809752287,0.18078864090372684,-0.0038137583440605027,0.025973372638738335,-0.06613989324756289,-0.018282240071501865,0.025699999999999973,-0.032279999999999975,0.01961316374891739,0.005622663350615009,0.0,0,-0.19999999999999996
788,181902030789,1819,2019-02-03,LAC,103,TOR,121,1,1508.0803806326908,1502.5215685673138,1632.7545058491269,1638.3133179145038,1,True,False,0.5056497175141242,0.2225988700564971,0.2213999999999999,0.1107802474387606,0.5194174757281553,0.2125134843581445,0.2391,0.1121998012950084,124.6741252164361,1,0,1,0.6,0.5,0.4666666666666667,-1,0.4,0.6,0.6666666666666666,0.5,0.5227445311010999,0.5130904515197878,0.12345709720354148,0.10824010730825559,0.22596999999999995,0.21883,0.24134620105529767,0.21088467979948136,0.01376775821403109,-0.009654079581312036,-0.0100853856983526,-0.030461521255816304,0.017700000000000105,-0.007139999999999952,0.0014195538562477988,-0.015216989895285887,124.6741252164361,-2,-0.39999999999999997
789,181902040790,1819,2019-02-04,DEN,103,DET,129,1,1615.5003427168697,1589.8554095670136,1437.860319444412,1463.505252594268,0,False,False,0.5719063545150502,0.1705685618729097,0.2741,0.0956937799043062,0.4935672514619883,0.1801169590643274,0.2133,0.1111697316852577,-177.6400232724577,0,1,1,1.0,0.8,0.7333333333333333,-1,0.4,0.4,0.3333333333333333,0.5,0.5411364214356337,0.4995091758594266,0.11098971272546057,0.1244181419973949,0.28206,0.225,0.17827356084886553,0.18471820301868358,-0.07833910305306191,-0.04162724557620706,0.009548397191417701,0.006444642169818049,-0.06080000000000002,-0.05705999999999997,0.0154759517809515,0.013428429271934328,-0.0,-2,-0.8
790,181902040791,1819,2019-02-04,ATL,137,WAS,129,0,1387.1133790716929,1403.2955498241429,1480.8120725698109,1464.6299018173609,1,False,False,0.5449500554938957,0.1997780244173141,0.2795,0.1480447878024708,0.5403587443946188,0.1748878923766816,0.1817,0.1123615705450884,93.69869349811802,1,1,1,0.4,0.4,0.4,-1,0.4,0.5,0.5333333333333333,0.0,0.5268181500460218,0.5354301834163264,0.15438185844691768,0.12335507019672409,0.29957,0.20249,0.1839478030037194,0.18303895473919654,-0.004591311099276907,0.008612033370304584,-0.024890132040632507,-0.0009088482645228657,-0.09780000000000003,-0.09708,-0.035683217257382396,-0.031026788250193588,0.0,-2,-0.2
791,181902040792,1819,2019-02-04,MIL,113,BRK,94,0,1700.6827775535924,1711.207014656886,1500.4140454062456,1489.889808302952,0,False,False,0.5666666666666668,0.192090395480226,0.1578999999999999,0.1149030110017371,0.5118025751072961,0.2060085836909871,0.2502,0.1247822591451159,-200.26873214734678,0,0,1,0.8,0.9,0.8,-1,0.4,0.7,0.6666666666666666,0.5,0.5520888764413897,0.5408607133526224,0.11476105317343144,0.13275640417054704,0.18250000000000002,0.23865000000000003,0.19342380461706604,0.23017352069152036,-0.054864091559370665,-0.011228163088767285,0.013918188210761101,0.03674971607445432,0.09230000000000008,0.056150000000000005,0.009879248143378802,0.017995350997115606,-0.0,-2,-0.6000000000000001
792,181902040793,1819,2019-02-04,IND,109,NOP,107,0,1562.7642504951968,1568.6768295842894,1521.156619024632,1515.2440399355394,1,False,False,0.4966480446927374,0.1854748603351955,0.2289999999999999,0.1085344235013205,0.5254329004329004,0.172077922077922,0.1886,0.1040601079403153,-41.60763147056491,0,0,1,0.2,0.5,0.5333333333333333,-1,0.2,0.3,0.4,0.5,0.5324638846814065,0.5380432654759009,0.1141800062238627,0.12024183644999802,0.23698999999999998,0.23023999999999994,0.18014063347537765,0.21201274976045834,0.028784855740162985,0.005579380794494382,-0.013396938257273505,0.03187211628508069,-0.04039999999999991,-0.006750000000000034,-0.004474315561005207,0.006061830226135309,-0.0,-2,-0.2
793,181902040794,1819,2019-02-04,HOU,118,PHO,110,0,1605.1728021581528,1608.4797629733253,1280.103565520033,1276.7966047048606,0,False,False,0.5236523652365236,0.2574257425742574,0.2052,0.1021220618271194,0.5052083333333334,0.2222222222222222,0.1915,0.1291230319868918,-325.0692366381197,0,0,1,0.6,0.6,0.5333333333333333,-1,0.0,0.0,0.13333333333333333,0.5,0.5426345035580695,0.519355812724607,0.1150773736997747,0.12582769983309325,0.23258,0.22814999999999994,0.25062815047981946,0.20198270124359413,-0.018444031903190217,-0.023278690833462568,-0.03520352035203517,-0.048645449236225324,-0.01369999999999999,-0.004430000000000073,0.02700097015977239,0.010750326133318555,-0.0,-2,-0.8
794,181902040795,1819,2019-02-04,SAS,112,SAC,127,1,1588.5739617630022,1574.4220529334168,1474.8193944728846,1488.97130330247,0,False,False,0.5561224489795917,0.183673469387755,0.211,0.1142470661353416,0.5043383947939263,0.1550976138828633,0.2547999999999999,0.1213465097601005,-113.75456729011762,0,1,1,1.0,0.7,0.6666666666666666,1,0.6,0.6,0.5333333333333333,0.0,0.5657951697523818,0.5129659671643124,0.1147296915284641,0.10864712941643648,0.18399999999999994,0.22725,0.20802407777808235,0.1580386226692278,-0.05178405418566545,-0.052829202588069335,-0.028575855504891695,-0.04998545510885455,0.04379999999999992,0.043250000000000066,0.007099443624758908,-0.006082562112027623,-0.0,0,-0.4
796,181902050801,1819,2019-02-05,ORL,122,OKC,132,1,1430.9138259454917,1428.0878123779046,1610.5582063148845,1613.3842198824714,1,False,False,0.5195652173913043,0.1402173913043478,0.2314999999999999,0.112596511295396,0.5538793103448276,0.2219827586206896,0.2454,0.1046345447121274,179.64438036939282,1,0,1,0.4,0.3,0.3333333333333333,-1,0.8,0.7,0.6,0.5,0.49989272789659067,0.5167820466805059,0.12197088340370783,0.11499471868232473,0.20482999999999998,0.24516,0.18806584160972167,0.19792605711100938,0.03431409295352328,0.016889318783915197,0.08176536731634182,0.009860215501287711,0.013900000000000107,0.040330000000000005,-0.007961966583268601,-0.006976164721383099,0.0,-2,0.2
795,181902050803,1819,2019-02-05,MIA,118,POR,108,0,1445.499138246448,1466.6628300691668,1599.87019072721,1578.7064989044911,1,False,False,0.5175544794188862,0.1501210653753026,0.2199,0.1569406782808959,0.5518558951965066,0.2052401746724891,0.2707999999999999,0.1028040696231699,154.37105248076205,1,1,-1,0.4,0.3,0.4,1,0.8,0.7,0.7333333333333333,0.5,0.5199687527371446,0.5215948263898869,0.12256794208644237,0.1164445891779385,0.25141,0.23418,0.1576538607251267,0.20091359022602556,0.03430141577762036,0.0016260736527422548,0.0551191092971865,0.043259729500898875,0.05089999999999986,-0.017230000000000023,-0.05413660865772599,-0.006123352908503868,0.0,2,0.6000000000000001
798,181902050800,1819,2019-02-05,MIN,106,MEM,108,1,1523.5183340933766,1518.094852377475,1391.0218807542035,1396.4453624701052,0,False,False,0.486323851203501,0.2330415754923413,0.2655,0.1074784176403286,0.4874551971326165,0.1923536439665472,0.2144,0.1286288353926465,-132.49645333917306,0,1,-1,0.4,0.5,0.5333333333333333,1,0.4,0.2,0.2,0.5,0.5063608396705119,0.5012157758138406,0.10352307368096167,0.13362682064404724,0.25123999999999996,0.18819999999999998,0.23052414440172647,0.19108840317554368,0.001131345929115457,-0.00514506385667135,-0.04068793152579411,-0.03943574122618279,-0.051100000000000007,-0.06303999999999998,0.021150417752317893,0.03010374696308557,-0.0,2,0.2
797,181902050802,1819,2019-02-05,TOR,119,PHI,107,0,1638.3133179145038,1654.4047415131515,1636.2178277686935,1620.126404170046,1,False,False,0.5191048034934499,0.2270742358078603,0.2523,0.1167742821816183,0.5548712206047033,0.219484882418813,0.2691,0.1254486531693208,-2.095490145810345,0,0,1,0.4,0.6,0.6666666666666666,-1,0.6,0.7,0.6666666666666666,0.0,0.5165513599414665,0.549187856221167,0.1108201258799075,0.13164409102384822,0.22131999999999996,0.25166999999999995,0.2028447115100745,0.23900220425079527,0.03576641711125339,0.032636496279700444,-0.0075893533890472875,0.036157492740720776,0.01679999999999998,0.030349999999999988,0.008674370987702504,0.02082396514394072,-0.0,-2,-5.551115123125783e-17
801,181902050796,1819,2019-02-05,LAC,117,CHO,115,0,1502.5215685673138,1508.8845314212858,1484.193348728361,1477.8303858743886,1,False,False,0.4982876712328767,0.2431506849315068,0.2147,0.1118052104777454,0.5327868852459016,0.2096018735362997,0.2203999999999999,0.1100417785735601,-18.32821983895292,0,0,-1,0.4,0.5,0.4,1,0.6,0.7,0.5333333333333333,0.5,0.5231934935717699,0.5112097242435962,0.12213169151294309,0.11229379671131574,0.22415999999999997,0.21590999999999996,0.23808404629760632,0.20003089971123816,0.03449921401302486,-0.011983769328173688,-0.0335488113952071,-0.03805314658636816,0.0056999999999999,-0.008250000000000007,-0.0017634319041853058,-0.009837894801627348,-0.0,2,0.39999999999999997
802,181902050799,1819,2019-02-05,DET,105,NYK,92,0,1463.505252594268,1471.708334420181,1264.500915698923,1256.29783387301,0,False,False,0.5128956623681126,0.1852286049237983,0.2452,0.1203133743704532,0.4820359281437126,0.2155688622754491,0.1646,0.1172080114019953,-199.00433689534498,0,0,1,0.4,0.5,0.4,-1,0.0,0.0,0.06666666666666667,0.5,0.505508402894125,0.4794596033868842,0.13275606202462198,0.10925201862469909,0.22582,0.19676,0.18285697236257464,0.20698262612949714,-0.03085973422439997,-0.026048799507240816,0.0303402573516508,0.024125653766922495,-0.0806,-0.029060000000000002,-0.0031053629684578976,-0.02350404339992289,-0.0,-2,-0.6000000000000001
799,181902050797,1819,2019-02-05,BOS,103,CLE,96,0,1622.302363486159,1625.1794905878455,1285.1841988702345,1282.307071768548,0,False,False,0.5652883569096844,0.1512513601741023,0.256,0.1246860740688337,0.4913093858632676,0.1958285052143684,0.2074,0.1066473774018844,-337.11816461592457,0,0,1,0.8,0.9,0.7333333333333333,-1,0.4,0.3,0.2,0.5,0.550680191836737,0.49683583301927425,0.11247011179676178,0.11186208672815652,0.22925999999999996,0.20524,0.18153732442343784,0.18575146318158325,-0.07397897104641676,-0.053844358817462745,0.04457714504026611,0.004214138758145414,-0.048600000000000004,-0.024019999999999958,-0.018038696666949294,-0.0006080250686052585,-0.0,-2,-0.6000000000000001
800,181902050798,1819,2019-02-05,LAL,94,IND,136,1,1484.9744802373064,1472.37770343873,1568.6768295842894,1581.2736063828656,1,False,False,0.5286343612334802,0.1927312775330396,0.2618,0.140928270042194,0.4888517279821627,0.1739130434782608,0.2236,0.1047969672668951,83.70234934698306,1,0,-1,0.4,0.4,0.4,1,0.4,0.5,0.5333333333333333,0.5,0.5238775581970365,0.5389810461098581,0.13252842647629787,0.11741075161201173,0.22286,0.23775,0.18147566713090302,0.18757956928236924,-0.03978263325131748,0.015103487912821567,-0.018818234054778782,0.006103902151466223,-0.038199999999999984,0.014889999999999987,-0.0361313027752989,-0.01511767486428614,0.0,2,0.2
